0	429
0	291
1	135
2	16
2	432
2	87
3	345
3	128
3	154
4	206
4	459
4	54
4	343
4	225
4	217
4	89
4	262
5	83
5	138
5	62
6	122
7	195
7	379
8	330
9	72
10	445
10	481
10	355
10	110
11	439
11	358
12	421
12	303
13	407
13	298
13	387
14	301
14	61
15	30
15	288
17	231
17	320
17	421
18	20
18	112
18	100
18	462
18	411
18	44
18	446
18	367
18	30
18	470
19	207
19	441
19	237
20	289
21	137
21	188
22	350
22	291
23	367
23	483
24	408
24	490
24	462
24	168
25	144
25	493
25	250
25	61
26	39
26	255
26	289
26	76
27	204
27	135
27	84
27	75
27	208
28	342
28	187
29	43
29	82
30	137
30	487
30	431
30	411
30	332
31	144
31	139
31	419
32	275
32	479
32	309
32	224
33	369
33	317
34	155
34	170
34	193
34	377
35	94
35	177
35	332
36	380
36	242
36	383
36	191
36	389
36	388
36	283
37	67
37	72
38	203
38	64
39	395
39	278
40	248
41	247
42	251
42	486
44	156
45	285
45	293
46	210
46	95
47	310
47	128
47	175
48	247
48	293
48	342
49	420
49	465
49	438
50	323
51	289
52	267
52	230
52	248
53	189
53	145
53	199
53	313
53	397
53	450
53	97
53	278
53	80
53	184
53	400
54	143
55	88
56	182
57	490
57	72
57	335
58	319
59	231
59	365
59	285
59	91
60	489
60	286
61	373
61	166
61	262
61	418
62	248
62	277
63	116
63	71
64	179
64	141
64	460
64	342
65	164
66	222
68	483
68	324
68	454
68	87
68	174
69	387
69	79
69	174
70	285
70	331
71	410
71	86
72	485
72	417
72	231
72	243
73	120
73	89
74	205
74	125
76	266
76	491
77	271
78	450
79	357
79	400
80	374
80	89
81	268
82	164
82	116
83	319
84	313
85	384
86	117
86	358
86	327
86	305
86	156
86	343
86	345
86	367
86	118
87	338
88	275
88	469
88	166
89	321
90	239
90	301
92	264
92	476
93	164
93	365
93	297
94	211
94	422
94	310
94	486
95	233
96	175
97	252
98	449
98	152
98	298
98	156
98	455
99	130
99	319
99	188
100	293
101	423
101	443
101	252
102	367
102	260
103	174
103	289
103	465
104	488
105	168
105	142
106	444
107	299
107	195
107	128
107	291
107	213
107	399
107	452
107	198
108	416
108	285
108	356
109	170
109	409
109	384
109	185
109	293
110	354
111	406
113	293
113	295
113	218
114	338
115	159
116	240
116	339
117	189
117	439
118	121
118	432
118	234
119	175
119	214
120	472
120	234
123	448
124	419
124	378
125	334
125	373
126	485
127	192
127	251
127	428
127	481
127	440
129	413
129	370
130	246
130	435
130	372
130	364
130	140
131	351
132	313
133	405
133	482
134	285
135	425
135	287
135	293
136	404
136	498
136	400
137	182
137	366
137	442
137	389
139	430
139	346
140	419
141	374
141	165
144	189
144	348
145	235
145	447
146	293
147	196
148	321
148	268
148	354
149	403
150	245
151	343
151	194
153	485
153	394
154	269
154	426
154	464
155	354
155	177
155	445
157	371
157	499
157	460
157	495
158	363
158	187
160	414
161	216
161	416
161	325
162	291
163	290
163	291
164	386
164	407
164	404
164	475
164	425
164	232
164	412
164	353
165	238
165	184
166	205
167	457
167	222
168	265
169	187
170	177
171	180
172	477
172	437
172	302
172	298
172	356
173	496
174	187
174	398
175	490
175	346
175	329
175	399
175	380
175	228
176	499
176	372
177	473
177	219
177	280
178	261
179	310
180	198
180	368
181	483
181	356
182	269
182	267
183	211
183	202
183	334
184	444
185	394
186	447
187	351
187	317
187	307
187	229
188	263
190	451
190	221
191	457
195	272
196	499
197	338
197	249
198	492
200	289
201	370
201	267
202	427
203	309
203	390
204	363
206	267
206	306
207	319
208	264
208	411
209	454
211	472
212	343
212	400
213	283
213	484
214	318
215	229
215	497
216	265
219	412
220	419
222	371
222	279
222	372
222	487
222	382
222	318
222	385
223	428
226	454
226	400
227	329
228	267
230	301
232	356
233	238
233	311
236	425
239	386
239	335
241	491
242	289
244	263
244	356
245	419
246	435
246	287
246	405
247	376
247	293
248	361
248	271
250	339
250	487
250	278
251	357
251	353
252	466
252	356
253	285
254	255
256	375
256	332
257	263
257	421
257	373
258	419
259	279
259	350
260	296
260	453
261	310
261	333
261	347
263	352
265	456
265	308
265	294
265	324
265	393
265	476
266	353
266	278
267	403
267	439
267	365
267	481
267	349
267	342
268	429
268	319
269	494
270	341
270	305
271	316
271	287
271	277
273	391
273	294
274	464
276	279
276	421
276	312
280	440
280	381
280	356
281	423
281	445
282	440
283	446
284	453
285	299
285	477
285	404
287	452
287	418
287	338
288	322
289	486
289	338
289	419
290	338
290	421
291	370
291	340
291	300
291	399
291	372
292	324
292	499
293	474
295	450
295	355
295	400
296	419
297	421
300	409
301	302
301	380
301	338
302	305
304	488
307	410
308	481
309	362
310	436
310	402
311	475
311	414
314	474
314	460
315	408
315	400
316	326
318	359
319	452
319	360
319	378
319	476
320	338
323	416
324	419
326	466
328	350
330	449
331	356
333	461
335	478
335	469
336	410
337	486
338	479
338	438
339	449
342	404
342	468
342	439
342	478
343	407
343	344
346	446
347	480
349	384
351	471
354	407
355	427
356	393
356	398
360	407
360	467
361	485
363	372
363	393
365	461
366	388
366	440
366	374
369	412
373	384
373	444
375	402
382	422
382	394
386	433
390	434
391	495
391	436
392	499
393	488
396	417
396	400
400	457
400	435
401	426
406	491
411	458
415	486
418	445
419	436
420	444
424	491
425	472
429	459
445	465
448	480
449	449
456	488
463	492
465	466
475	499

