0	164
1	495
2	285
2	380
2	431
3	481
3	13
3	367
3	18
3	23
4	338
4	57
4	426
4	354
4	243
4	9
4	27
5	340
5	300
5	178
6	452
6	291
6	104
7	231
7	116
8	30
9	393
9	356
10	142
10	494
10	483
10	475
11	380
11	74
12	388
12	445
13	18
13	107
13	222
14	147
14	474
14	293
15	407
16	263
16	149
16	120
17	423
17	205
17	182
18	140
18	398
18	150
18	28
18	184
18	123
18	159
19	47
19	32
19	53
19	255
20	486
20	357
21	354
22	36
23	356
24	144
24	382
24	267
25	56
25	318
25	488
25	265
26	280
26	486
26	72
27	449
27	305
27	227
27	342
28	449
28	396
29	72
29	283
29	185
29	97
30	416
30	182
30	113
30	406
31	137
31	305
31	196
32	36
32	499
32	448
33	310
33	185
34	155
34	387
34	407
34	477
35	366
36	285
36	123
36	350
36	263
36	482
37	469
38	265
38	138
39	285
39	479
40	384
41	340
42	163
43	338
44	419
44	366
45	267
45	385
46	155
46	80
47	313
47	53
48	238
49	385
49	194
49	84
50	287
51	403
52	403
53	164
53	408
53	182
53	236
53	349
53	373
53	64
53	419
54	341
55	211
57	86
58	419
58	325
58	249
59	309
59	179
59	481
59	228
59	346
60	88
60	246
61	419
61	421
61	228
61	261
61	113
61	239
62	402
62	485
63	72
64	309
64	135
64	449
65	402
65	400
66	177
67	400
68	246
68	438
68	350
68	125
69	421
70	176
70	304
71	187
71	343
71	486
72	438
72	306
72	491
72	337
72	473
73	238
73	301
73	177
74	351
74	252
75	437
76	339
76	266
76	318
77	307
78	359
79	441
79	226
79	454
80	284
80	222
81	262
82	281
82	338
82	118
83	490
83	425
84	289
85	108
86	197
86	184
86	159
86	286
86	103
86	352
86	499
86	309
87	293
87	98
88	289
88	148
89	281
89	338
90	433
90	365
91	474
92	345
92	222
93	397
93	202
93	125
93	174
93	345
94	290
94	117
94	229
94	291
95	286
96	325
98	113
98	257
98	420
99	369
99	440
99	459
100	316
101	101
102	333
103	368
103	331
105	267
105	425
106	186
107	299
107	433
107	443
107	107
107	245
107	118
108	263
108	358
109	489
109	312
109	418
109	324
110	426
110	260
110	298
111	139
111	152
111	437
111	464
111	363
112	355
114	293
115	400
115	379
116	419
116	332
116	263
116	436
117	301
117	356
118	176
118	436
118	346
119	345
119	235
120	182
121	324
122	466
124	297
124	166
125	466
126	175
126	344
127	127
127	259
127	329
127	234
128	164
128	165
129	296
130	253
130	410
130	278
130	283
130	170
130	251
130	230
131	483
132	154
132	289
133	276
133	428
133	353
134	230
134	311
135	393
135	175
136	211
136	411
137	182
137	391
137	189
137	348
137	407
139	435
139	151
139	322
140	237
141	219
141	343
142	331
143	292
143	207
143	324
144	429
144	164
145	386
145	161
145	416
146	243
146	427
146	232
148	458
151	255
153	175
153	228
153	356
154	287
155	276
155	496
155	342
156	269
156	206
157	309
157	288
158	260
158	428
159	262
159	197
160	270
161	164
162	267
162	441
162	338
163	447
164	429
164	408
164	310
164	295
164	188
165	442
166	166
167	452
167	225
167	425
168	172
168	301
169	221
170	310
171	183
171	188
172	267
172	435
173	499
173	251
174	444
174	184
174	421
175	265
175	392
175	243
175	372
175	487
175	382
175	217
175	356
176	272
177	326
177	444
177	353
177	278
179	352
180	180
180	471
180	335
181	474
182	391
182	251
183	290
183	478
183	451
184	266
184	445
184	394
186	354
186	372
187	478
187	495
187	335
187	351
187	206
187	327
188	317
190	199
191	285
191	198
192	440
192	278
193	319
193	450
194	277
194	409
195	327
195	457
198	289
199	416
199	346
200	200
201	287
202	356
203	275
203	233
203	499
203	250
204	310
204	321
204	222
205	300
206	460
206	342
208	274
208	456
208	485
209	402
210	279
210	445
212	264
213	372
213	332
213	400
214	439
215	322
216	289
216	490
217	476
218	497
219	406
220	221
222	257
222	345
222	417
222	319
223	276
224	433
226	342
226	419
229	301
231	461
231	367
233	263
233	472
234	300
234	248
235	301
239	291
240	400
240	414
240	303
241	430
242	411
244	384
245	361
246	246
247	467
247	373
248	390
248	427
248	484
248	432
250	444
250	424
250	453
250	252
252	294
252	472
254	254
256	474
256	393
257	347
258	355
259	419
259	382
260	296
261	291
263	477
263	405
264	264
264	277
265	465
265	484
265	343
265	418
265	463
266	495
266	308
266	347
267	291
267	493
267	314
267	321
267	460
267	273
267	293
268	455
268	400
269	374
270	334
271	399
273	434
274	465
275	350
278	354
279	388
282	446
282	454
284	297
285	380
285	350
285	383
285	389
285	439
286	381
287	292
287	443
287	293
288	314
289	302
289	377
290	435
290	301
291	480
291	312
291	489
291	436
291	400
293	294
293	357
293	320
293	438
295	419
295	490
296	335
298	460
298	398
298	356
306	444
307	400
308	466
309	365
310	412
311	323
311	380
312	315
313	422
316	319
317	373
319	475
319	330
319	462
319	489
319	357
319	353
320	492
322	486
323	370
328	478
329	449
332	419
332	366
333	469
334	365
334	356
335	491
336	445
337	456
337	394
338	449
338	404
338	362
338	357
338	342
342	357
342	490
342	447
343	390
345	363
346	382
350	373
352	384
356	442
356	427
358	378
360	395
360	492
364	456
365	397
365	423
366	448
367	404
368	430
369	425
370	425
371	371
372	375
373	498
375	419
376	499
386	429
387	418
392	461
392	400
393	476
394	459
399	439
400	470
401	401
403	452
408	413
409	436
412	439
412	450
415	468
424	445
427	462
432	486
449	491
453	499
476	483

