0	164
0	410
1	410
1	71
2	244
2	285
2	403
3	140
3	18
3	214
3	222
4	293
4	342
4	106
4	464
4	420
4	373
4	116
5	452
5	372
5	310
5	402
6	162
6	109
7	182
7	118
8	30
9	177
10	142
10	266
10	350
10	125
11	404
11	174
12	155
12	170
13	344
13	15
13	465
13	222
14	26
14	24
15	413
15	346
16	45
16	285
16	233
17	447
17	313
17	427
18	92
18	345
18	355
18	62
18	483
18	457
18	203
18	113
18	436
19	24
19	164
19	53
19	222
20	345
20	23
21	50
21	414
22	36
22	283
22	175
23	205
23	183
24	492
24	310
25	74
25	338
25	356
26	406
26	296
27	310
27	147
27	474
27	177
27	393
28	79
28	92
28	303
29	97
29	324
29	333
30	416
30	182
30	113
30	264
30	248
31	440
31	366
32	475
32	36
32	499
33	223
33	374
34	133
34	155
34	80
34	215
35	82
35	98
36	123
36	350
36	263
36	133
36	117
36	183
37	139
38	282
38	248
39	330
39	116
40	95
41	83
42	275
43	342
43	274
43	49
43	188
44	269
45	149
45	267
45	439
46	133
46	314
47	145
47	199
47	138
48	311
49	121
49	429
50	361
51	281
52	284
52	400
53	255
53	408
53	182
53	254
53	236
53	349
53	373
53	64
53	176
54	456
55	475
56	59
57	426
57	177
57	166
58	425
59	202
59	287
59	154
60	295
60	335
61	458
61	259
61	325
61	128
61	154
61	130
61	332
61	127
62	439
62	208
63	148
64	201
64	182
64	293
65	287
65	181
66	130
67	123
68	156
68	326
68	405
68	135
68	339
69	238
69	466
70	266
70	459
70	107
71	278
71	107
72	257
72	73
72	444
72	245
72	105
72	491
72	260
72	372
73	301
74	246
75	481
76	424
76	122
76	285
77	357
78	180
79	338
79	294
79	248
80	298
80	271
80	400
81	136
82	342
84	301
85	157
86	471
86	430
86	498
86	378
86	102
86	453
86	203
86	428
86	214
86	486
87	172
88	334
88	287
88	260
89	318
89	401
90	497
90	93
91	251
92	231
93	404
93	231
93	390
94	281
94	301
94	425
94	291
95	300
96	265
96	419
98	226
98	357
98	280
99	499
99	321
100	170
100	209
100	299
101	374
101	382
102	341
103	230
103	159
103	363
104	268
105	267
107	107
107	487
107	411
107	166
107	322
108	164
108	263
108	293
109	489
109	135
109	418
110	356
111	308
112	421
113	267
114	265
115	335
115	169
116	261
116	387
117	290
117	278
118	409
118	451
118	263
119	486
119	415
120	233
120	141
120	197
124	249
124	372
125	365
125	467
126	324
127	152
127	487
127	382
127	318
128	343
128	188
129	407
129	335
130	340
130	251
130	399
130	175
131	421
132	194
133	276
133	385
134	268
135	267
136	440
136	151
136	277
137	182
137	391
137	366
137	442
137	389
138	208
139	139
140	484
141	255
141	148
143	397
144	189
144	391
144	235
145	207
145	164
146	267
147	437
148	179
150	202
151	242
153	393
153	319
154	338
154	289
154	342
154	186
156	338
156	300
156	400
157	319
157	293
157	445
158	456
158	352
159	327
159	455
160	230
161	404
161	164
162	267
162	206
162	342
163	360
164	429
164	323
164	268
164	310
164	279
164	289
165	203
165	365
165	250
166	232
166	394
167	452
167	225
168	294
168	400
168	358
170	319
171	226
172	431
172	479
172	298
173	207
174	354
174	174
175	211
175	292
175	298
175	398
175	244
175	331
175	361
176	409
177	426
177	354
177	243
178	378
180	470
182	371
183	289
184	250
184	300
184	318
184	304
185	261
185	486
187	478
187	266
187	331
187	469
187	326
187	465
187	373
188	384
189	212
190	403
190	222
191	285
191	291
192	363
192	218
193	247
195	400
196	319
196	469
197	240
198	349
198	237
200	406
203	499
204	319
204	353
206	478
206	338
206	257
206	286
207	224
208	488
210	276
210	322
210	319
211	264
212	352
212	409
213	307
213	450
216	289
217	279
219	264
219	294
220	399
221	452
222	479
222	395
222	457
222	463
222	486
225	436
227	293
228	454
229	348
229	473
233	263
233	448
234	417
237	400
238	371
239	386
239	291
239	439
241	485
244	384
245	356
246	477
246	444
246	281
248	476
248	256
249	419
250	354
250	495
251	382
251	419
252	266
252	478
252	450
253	405
253	499
256	410
258	337
259	388
260	442
261	291
262	360
262	356
263	477
265	297
265	389
265	399
265	380
267	291
267	493
267	314
267	273
267	460
268	400
269	279
270	423
271	451
272	435
273	391
275	384
276	418
277	434
278	377
278	328
280	486
280	427
282	346
285	380
285	350
285	383
285	389
285	376
287	370
287	297
287	449
288	289
288	433
289	334
289	490
289	305
289	356
290	496
290	351
290	301
291	480
291	312
291	489
291	436
291	402
292	309
292	346
293	449
293	305
293	316
293	362
293	482
295	416
295	315
297	445
298	338
298	459
301	412
301	321
301	439
302	411
305	342
306	461
307	490
308	472
309	443
309	338
310	363
311	381
311	465
312	388
312	319
313	492
315	448
316	462
316	449
316	426
317	333
318	461
319	410
319	392
320	353
320	441
323	370
324	369
325	419
329	346
332	375
332	398
334	432
335	445
336	491
338	449
338	454
340	485
342	362
342	357
343	408
343	430
343	356
347	494
347	483
354	387
356	356
356	461
356	418
357	453
358	381
359	488
363	373
364	476
365	397
366	446
366	367
367	423
367	491
367	400
368	464
369	425
370	425
372	465
373	394
378	419
379	400
380	411
382	486
386	407
393	463
394	457
396	411
400	497
404	460
407	444
408	435
413	416
419	419
419	428
419	481
419	440
421	483
422	428
424	491
429	475
438	449
444	444
445	494
445	487
446	481
447	476
460	468
466	495
472	482
475	495

